1485	-25,829
1485,05	-25,713
1485,1	-25,954
1485,15	-25,618
1485,2	-26,239
1485,25	-26,158
1485,3	-25,829
1485,35	-26,063
1485,4	-25,851
1485,45	-26,033
1485,5	-26,222
1485,55	-25,65
1485,6	-25,664
1485,65	-25,887
1485,7	-25,901
1485,75	-25,722
1485,8	-25,954
1485,85	-25,707
1485,9	-26,067
1485,95	-25,905
1486	-25,891
1486,05	-25,863
1486,1	-25,895
1486,15	-26,058
1486,2	-25,559
1486,25	-25,597
1486,3	-25,801
1486,35	-25,952
1486,4	-25,754
1486,45	-25,851
1486,5	-25,943
1486,55	-26,001
1486,6	-25,718
1486,65	-25,703
1486,7	-25,733
1486,75	-25,672
1486,8	-25,668
1486,85	-25,691
1486,9	-25,88
1486,95	-26,037
1487	-25,841
1487,05	-25,706
1487,1	-25,716
1487,15	-25,593
1487,2	-25,824
1487,25	-25,944
1487,3	-25,692
1487,35	-25,98
1487,4	-25,793
1487,45	-25,834
1487,5	-25,894
1487,55	-25,677
1487,6	-25,623
1487,65	-25,705
1487,7	-25,493
1487,75	-25,637
1487,8	-25,754
1487,85	-25,691
1487,9	-25,969
1487,95	-25,354
1488	-25,387
1488,05	-25,721
1488,1	-25,721
1488,15	-25,654
1488,2	-25,706
1488,25	-25,647
1488,3	-25,874
1488,35	-25,442
1488,4	-25,437
1488,45	-25,445
1488,5	-25,755
1488,55	-25,598
1488,6	-25,44
1488,65	-25,476
1488,7	-25,694
1488,75	-25,58
1488,8	-25,373
1488,85	-25,409
1488,9	-25,642
1488,95	-25,548
1489	-25,582
1489,05	-25,484
1489,1	-25,794
1489,15	-25,463
1489,2	-25,568
1489,25	-25,528
1489,3	-25,618
1489,35	-25,393
1489,4	-25,378
1489,45	-25,513
1489,5	-25,333
1489,55	-25,586
1489,6	-25,399
1489,65	-25,481
1489,7	-25,437
1489,75	-25,467
1489,8	-25,496
1489,85	-25,31
1489,9	-25,555
1489,95	-25,549
1490	-25,714
1490,05	-25,455
1490,1	-25,548
1490,15	-25,507
1490,2	-25,539
1490,25	-25,622
1490,3	-25,539
1490,35	-25,704
1490,4	-25,641
1490,45	-25,804
1490,5	-25,514
1490,55	-25,468
1490,6	-25,278
1490,65	-25,21
1490,7	-25,263
1490,75	-25,529
1490,8	-25,357
1490,85	-25,625
1490,9	-25,436
1490,95	-25,598
1491	-25,349
1491,05	-25,458
1491,1	-25,28
1491,15	-25,337
1491,2	-25,321
1491,25	-25,343
1491,3	-25,398
1491,35	-25,539
1491,4	-25,579
1491,45	-25,383
1491,5	-25,474
1491,55	-25,4
1491,6	-25,416
1491,65	-25,137
1491,7	-25,086
1491,75	-25,361
1491,8	-25,429
1491,85	-25,272
1491,9	-25,168
1491,95	-25,162
1492	-25,329
1492,05	-25,251
1492,1	-25,251
1492,15	-25,251
1492,2	-25,483
1492,25	-25,608
1492,3	-25,463
1492,35	-25,25
1492,4	-25,529
1492,45	-25,366
1492,5	-25,304
1492,55	-25,173
1492,6	-25,381
1492,65	-25,245
1492,7	-25,437
1492,75	-25,25
1492,8	-25,367
1492,85	-25,144
1492,9	-25,382
1492,95	-25,049
1493	-25,366
1493,05	-25,055
1493,1	-25,205
1493,15	-25,38
1493,2	-25,12
1493,25	-25,239
1493,3	-25,279
1493,35	-25,287
1493,4	-25,146
1493,45	-25,351
1493,5	-25,362
1493,55	-25,388
1493,6	-24,943
1493,65	-25,305
1493,7	-25,284
1493,75	-25,191
1493,8	-25,036
1493,85	-25,079
1493,9	-25,446
1493,95	-25,425
1494	-24,934
1494,05	-25,294
1494,1	-25,207
1494,15	-25,152
1494,2	-25,081
1494,25	-25,163
1494,3	-25,129
1494,35	-25,025
1494,4	-24,997
1494,45	-25,131
1494,5	-25,144
1494,55	-25,214
1494,6	-25,189
1494,65	-24,876
1494,7	-25,09
1494,75	-25,131
