1485	-25,328
1485,05	-25,582
1485,1	-25,458
1485,15	-25,461
1485,2	-25,736
1485,25	-25,226
1485,3	-25,496
1485,35	-25,278
1485,4	-25,492
1485,45	-25,49
1485,5	-25,385
1485,55	-25,39
1485,6	-25,814
1485,65	-25,346
1485,7	-25,41
1485,75	-25,422
1485,8	-25,23
1485,85	-25,631
1485,9	-25,45
1485,95	-25,421
1486	-25,468
1486,05	-25,513
1486,1	-25,463
1486,15	-25,313
1486,2	-25,361
1486,25	-25,653
1486,3	-25,407
1486,35	-25,126
1486,4	-25,184
1486,45	-25,081
1486,5	-25,602
1486,55	-25,288
1486,6	-25,074
1486,65	-25,308
1486,7	-25,116
1486,75	-25,408
1486,8	-25,365
1486,85	-25,281
1486,9	-25,321
1486,95	-25,181
1487	-25,036
1487,05	-25,126
1487,1	-25,336
1487,15	-25,105
1487,2	-25,161
1487,25	-25,12
1487,3	-25,211
1487,35	-24,924
1487,4	-25,433
1487,45	-25,346
1487,5	-25,024
1487,55	-25,357
1487,6	-25,038
1487,65	-25,357
1487,7	-25,228
1487,75	-25,007
1487,8	-25,109
1487,85	-25,208
1487,9	-25,056
1487,95	-25,042
1488	-24,745
1488,05	-25,031
1488,1	-25,023
1488,15	-24,961
1488,2	-25,016
1488,25	-25,149
1488,3	-25,216
1488,35	-25,22
1488,4	-25,105
1488,45	-25,082
1488,5	-24,922
1488,55	-25,241
1488,6	-24,976
1488,65	-25,049
1488,7	-25,207
1488,75	-25,204
1488,8	-25,077
1488,85	-25,214
1488,9	-25,161
1488,95	-24,909
1489	-25,079
1489,05	-25,16
1489,1	-25,165
1489,15	-25,042
1489,2	-25,034
1489,25	-25,149
1489,3	-25,187
1489,35	-24,694
1489,4	-25
1489,45	-25,218
1489,5	-25,051
1489,55	-24,805
1489,6	-25,029
1489,65	-24,95
1489,7	-24,799
1489,75	-24,867
1489,8	-24,739
1489,85	-24,814
1489,9	-24,967
1489,95	-24,907
1490	-24,702
1490,05	-24,977
1490,1	-24,976
1490,15	-24,888
1490,2	-24,988
1490,25	-24,837
1490,3	-25,021
1490,35	-25,09
1490,4	-24,648
1490,45	-24,945
1490,5	-24,96
1490,55	-24,974
1490,6	-24,881
1490,65	-24,9
1490,7	-24,915
1490,75	-24,902
1490,8	-24,728
1490,85	-24,922
1490,9	-24,992
1490,95	-24,834
1491	-24,986
1491,05	-24,861
1491,1	-24,969
1491,15	-24,977
1491,2	-24,679
1491,25	-24,89
1491,3	-24,813
1491,35	-24,659
1491,4	-24,999
1491,45	-24,924
1491,5	-24,795
1491,55	-24,685
1491,6	-24,75
1491,65	-24,572
1491,7	-24,545
1491,75	-24,99
1491,8	-24,922
1491,85	-24,64
1491,9	-24,711
1491,95	-24,58
1492	-24,742
1492,05	-24,634
1492,1	-24,634
1492,15	-24,634
1492,2	-24,886
1492,25	-24,611
1492,3	-24,706
1492,35	-24,527
1492,4	-24,542
1492,45	-24,884
1492,5	-24,549
1492,55	-24,532
1492,6	-24,497
1492,65	-24,837
1492,7	-24,716
1492,75	-24,904
1492,8	-24,929
1492,85	-24,512
1492,9	-24,857
1492,95	-24,55
1493	-24,627
1493,05	-24,744
1493,1	-24,676
1493,15	-24,819
1493,2	-24,463
1493,25	-24,831
1493,3	-24,766
1493,35	-24,503
1493,4	-24,58
1493,45	-24,425
1493,5	-24,469
1493,55	-24,672
1493,6	-24,521
1493,65	-24,614
1493,7	-24,667
1493,75	-24,692
1493,8	-24,549
1493,85	-24,466
1493,9	-24,512
1493,95	-24,681
1494	-24,513
1494,05	-24,606
1494,1	-24,298
1494,15	-24,513
1494,2	-24,386
1494,25	-24,396
1494,3	-24,549
1494,35	-24,391
1494,4	-24,367
1494,45	-24,727
1494,5	-24,385
1494,55	-24,494
1494,6	-24,563
1494,65	-24,666
1494,7	-24,425
1494,75	-24,596
1494,8	-24,423
1494,85	-24,499
1494,9	-24,216
1494,95	-24,486
1495	-24,404
1495,05	-24,342
1495,1	-24,582
1495,15	-24,334
1495,2	-24,488
1495,25	-24,437
1495,3	-24,642
1495,35	-24,544
1495,4	-24,198
1495,45	-24,541
1495,5	-24,359
1495,55	-24,448
1495,6	-24,57
1495,65	-24,431
1495,7	-24,535
1495,75	-24,639
1495,8	-24,462
1495,85	-24,53
1495,9	-24,382
1495,95	-24,623
