1485	-25,076
1485,05	-25,382
1485,1	-25,467
1485,15	-25,141
1485,2	-25,163
1485,25	-25,269
1485,3	-24,986
1485,35	-25,259
1485,4	-24,966
1485,45	-24,977
1485,5	-25,173
1485,55	-25,318
1485,6	-24,931
1485,65	-25,217
1485,7	-25,282
1485,75	-25,313
1485,8	-25,078
1485,85	-25,364
1485,9	-24,827
1485,95	-24,836
1486	-25,081
1486,05	-25,034
1486,1	-24,923
1486,15	-24,977
1486,2	-25,148
1486,25	-25,139
1486,3	-25,079
1486,35	-25,125
1486,4	-25,226
1486,45	-25,096
1486,5	-25,464
1486,55	-25,018
1486,6	-25,025
1486,65	-25,225
1486,7	-24,937
1486,75	-24,829
1486,8	-24,801
1486,85	-24,825
1486,9	-24,897
1486,95	-24,975
1487	-24,991
1487,05	-25,042
1487,1	-25,148
1487,15	-25,24
1487,2	-25,144
1487,25	-24,919
1487,3	-25,049
1487,35	-24,656
1487,4	-24,982
1487,45	-24,994
1487,5	-24,814
1487,55	-24,914
1487,6	-24,939
1487,65	-24,934
1487,7	-25,166
1487,75	-24,957
1487,8	-24,916
1487,85	-25,104
1487,9	-25,129
1487,95	-25,021
1488	-25,086
1488,05	-25,045
1488,1	-24,816
1488,15	-25,154
1488,2	-24,694
1488,25	-24,897
1488,3	-24,923
1488,35	-24,738
1488,4	-24,758
1488,45	-24,75
1488,5	-24,74
1488,55	-25,099
1488,6	-24,993
1488,65	-24,873
1488,7	-25,043
1488,75	-24,967
1488,8	-24,782
1488,85	-25,053
1488,9	-24,937
1488,95	-24,653
1489	-24,924
1489,05	-25,102
1489,1	-24,659
1489,15	-24,755
1489,2	-24,926
1489,25	-24,642
1489,3	-24,801
1489,35	-24,894
1489,4	-24,721
1489,45	-25,022
1489,5	-24,946
1489,55	-24,698
1489,6	-24,971
1489,65	-24,927
1489,7	-24,818
1489,75	-24,929
1489,8	-24,596
1489,85	-24,652
1489,9	-24,889
1489,95	-24,668
1490	-24,639
1490,05	-24,82
1490,1	-24,736
1490,15	-24,663
1490,2	-24,904
1490,25	-24,732
1490,3	-24,761
1490,35	-24,905
1490,4	-24,915
1490,45	-24,497
1490,5	-24,75
1490,55	-24,591
1490,6	-24,523
1490,65	-24,569
1490,7	-24,616
1490,75	-24,542
1490,8	-24,479
1490,85	-24,758
1490,9	-24,648
1490,95	-24,805
1491	-24,814
1491,05	-24,719
1491,1	-24,849
1491,15	-24,885
1491,2	-24,465
1491,25	-24,641
1491,3	-24,457
1491,35	-24,462
1491,4	-24,472
1491,45	-24,438
1491,5	-24,641
1491,55	-24,708
1491,6	-24,646
1491,65	-24,548
1491,7	-24,804
1491,75	-24,654
1491,8	-24,53
1491,85	-24,778
1491,9	-24,728
1491,95	-24,488
1492	-24,539
1492,05	-24,54
1492,1	-24,54
1492,15	-24,54
1492,2	-24,64
1492,25	-24,479
1492,3	-24,371
1492,35	-24,72
1492,4	-24,678
1492,45	-24,562
1492,5	-24,614
1492,55	-24,573
1492,6	-24,403
1492,65	-24,51
1492,7	-24,569
1492,75	-24,37
1492,8	-24,441
1492,85	-24,316
1492,9	-24,322
