1485	-26,558
1485,05	-26,559
1485,1	-26,422
1485,15	-26,244
1485,2	-26,293
1485,25	-26,254
1485,3	-26,293
1485,35	-26,418
1485,4	-26,441
1485,45	-26,333
1485,5	-26,157
1485,55	-26,427
1485,6	-26,29
1485,65	-26,301
1485,7	-26,419
1485,75	-26,417
1485,8	-26,394
1485,85	-26,424
1485,9	-26,227
1485,95	-26,368
1486	-26,143
1486,05	-26,038
1486,1	-26,108
1486,15	-26,443
1486,2	-26,33
1486,25	-26,396
1486,3	-26,202
1486,35	-26,417
1486,4	-26,096
1486,45	-26,221
1486,5	-26,109
1486,55	-26,301
1486,6	-26,009
1486,65	-26,438
1486,7	-26,347
1486,75	-26,161
1486,8	-26,246
1486,85	-26,343
1486,9	-26,209
1486,95	-26,348
1487	-25,968
1487,05	-26,174
1487,1	-26,311
1487,15	-26,178
1487,2	-26,245
1487,25	-25,921
1487,3	-26,594
1487,35	-26,169
1487,4	-26,342
1487,45	-26,12
1487,5	-26,315
1487,55	-26,297
1487,6	-25,942
1487,65	-26,121
1487,7	-26,159
1487,75	-25,988
1487,8	-25,92
1487,85	-26,236
1487,9	-25,956
1487,95	-26,087
1488	-26,184
1488,05	-26,194
1488,1	-26,19
1488,15	-26,191
1488,2	-26,147
1488,25	-26,178
1488,3	-26,284
1488,35	-25,936
1488,4	-26,094
1488,45	-25,971
1488,5	-26,072
1488,55	-25,943
1488,6	-25,982
1488,65	-25,873
1488,7	-26,237
1488,75	-26,093
1488,8	-26,054
1488,85	-25,96
1488,9	-25,89
1488,95	-25,963
1489	-25,8
1489,05	-25,777
1489,1	-26,203
1489,15	-26,026
1489,2	-26,164
1489,25	-26,041
1489,3	-25,966
1489,35	-25,839
1489,4	-25,948
1489,45	-25,811
1489,5	-25,978
1489,55	-25,986
1489,6	-26,103
1489,65	-25,873
1489,7	-25,859
1489,75	-25,897
1489,8	-25,621
1489,85	-26,036
1489,9	-25,858
1489,95	-26,159
1490	-25,939
1490,05	-25,904
1490,1	-25,908
1490,15	-25,968
1490,2	-26,042
1490,25	-25,656
1490,3	-25,835
1490,35	-25,805
1490,4	-25,977
1490,45	-25,672
1490,5	-25,962
1490,55	-25,895
1490,6	-25,706
1490,65	-25,891
1490,7	-25,838
1490,75	-26,018
1490,8	-25,788
1490,85	-25,818
1490,9	-25,713
1490,95	-25,713
1491	-26,016
1491,05	-26,007
1491,1	-26,01
1491,15	-25,607
1491,2	-25,856
1491,25	-25,92
1491,3	-25,669
1491,35	-25,747
1491,4	-25,937
1491,45	-25,941
1491,5	-25,859
1491,55	-25,633
1491,6	-25,872
1491,65	-25,797
1491,7	-25,894
1491,75	-25,808
1491,8	-25,833
1491,85	-25,818
1491,9	-25,882
1491,95	-25,661
1492	-25,78
1492,05	-25,701
1492,1	-25,701
1492,15	-25,701
1492,2	-25,799
1492,25	-25,692
1492,3	-25,589
1492,35	-25,773
1492,4	-25,748
1492,45	-25,715
1492,5	-25,642
1492,55	-25,737
1492,6	-25,842
1492,65	-25,692
1492,7	-25,624
1492,75	-25,59
1492,8	-25,489
1492,85	-25,604
1492,9	-25,725
1492,95	-25,735
1493	-25,776
1493,05	-25,749
1493,1	-25,744
1493,15	-25,745
1493,2	-25,535
1493,25	-25,727
1493,3	-25,325
1493,35	-25,473
1493,4	-25,54
1493,45	-25,801
1493,5	-25,673
1493,55	-25,523
1493,6	-25,749
1493,65	-25,516
1493,7	-25,509
1493,75	-25,576
1493,8	-25,728
1493,85	-25,526
1493,9	-25,551
1493,95	-25,518
1494	-25,607
1494,05	-25,617
1494,1	-25,579
1494,15	-25,481
1494,2	-25,703
1494,25	-25,534
1494,3	-25,523
1494,35	-25,572
1494,4	-25,575
1494,45	-25,573
1494,5	-25,688
1494,55	-25,695
1494,6	-25,465
1494,65	-25,548
1494,7	-25,5
1494,75	-25,439
1494,8	-25,427
1494,85	-25,678
1494,9	-25,428
1494,95	-25,439
1495	-25,536
1495,05	-25,493
1495,1	-25,48
1495,15	-25,464
1495,2	-25,521
1495,25	-25,604
1495,3	-25,573
1495,35	-25,534
1495,4	-25,533
1495,45	-25,533
1495,5	-25,492
1495,55	-25,494
1495,6	-25,536
1495,65	-25,708
1495,7	-25,488
1495,75	-25,606
1495,8	-25,612
1495,85	-25,496
1495,9	-25,485
1495,95	-25,273
1496	-25,286
1496,05	-25,444
1496,1	-25,444
1496,15	-25,531
1496,2	-25,375
1496,25	-25,491
1496,3	-25,338
1496,35	-25,496
1496,4	-25,484
1496,45	-25,454
1496,5	-25,382
1496,55	-25,397
1496,6	-25,572
1496,65	-25,519
1496,7	-25,51
1496,75	-25,521
1496,8	-25,551
1496,85	-25,323
1496,9	-25,455
1496,95	-25,461
1497	-25,353
1497,05	-25,491
1497,1	-25,379
1497,15	-25,37
1497,2	-25,395
1497,25	-25,397
1497,3	-25,401
1497,35	-25,263
1497,4	-25,334
1497,45	-25,37
1497,5	-25,3
1497,55	-25,291
1497,6	-25,413
1497,65	-25,487
1497,7	-25,315
1497,75	-25,399
1497,8	-25,335
1497,85	-25,438
1497,9	-25,346
1497,95	-25,384
1498	-25,353
1498,05	-25,468
1498,1	-25,448
1498,15	-25,361
1498,2	-25,333
1498,25	-25,48
1498,3	-25,403
1498,35	-25,466
1498,4	-25,361
1498,45	-25,295
1498,5	-25,33
1498,55	-25,22
1498,6	-25,268
1498,65	-25,38
1498,7	-25,283
1498,75	-25,325
1498,8	-25,382
1498,85	-25,424
1498,9	-25,3
1498,95	-25,293
1499	-25,215
1499,05	-25,38
1499,1	-25,22
1499,15	-25,284
1499,2	-25,324
1499,25	-25,372
1499,3	-25,413
1499,35	-25,329
1499,4	-25,286
1499,45	-25,345
1499,5	-25,449
