1485	-25,598
1485,05	-25,392
1485,1	-25,165
1485,15	-25,338
1485,2	-25,221
1485,25	-25,582
1485,3	-25,382
1485,35	-25,284
1485,4	-25,449
1485,45	-25,415
1485,5	-25,501
1485,55	-25,636
1485,6	-25,225
1485,65	-25,175
1485,7	-25,42
1485,75	-25,302
1485,8	-25,349
1485,85	-25,47
1485,9	-25,04
1485,95	-25,218
1486	-25,184
1486,05	-25,262
1486,1	-25,456
1486,15	-25,431
1486,2	-25,168
1486,25	-25,15
1486,3	-25,246
1486,35	-25,127
1486,4	-25,128
1486,45	-25,174
1486,5	-25,396
1486,55	-25,401
1486,6	-25,044
1486,65	-25,183
1486,7	-25,054
1486,75	-25,176
1486,8	-25,339
1486,85	-25,384
1486,9	-25,264
1486,95	-25,104
1487	-25,032
1487,05	-25,189
1487,1	-25,193
1487,15	-25,179
1487,2	-25,056
1487,25	-24,833
1487,3	-25,324
1487,35	-25,048
1487,4	-24,928
1487,45	-25,125
1487,5	-25,115
1487,55	-25,21
1487,6	-25,165
1487,65	-24,883
1487,7	-25,18
1487,75	-25,173
1487,8	-25,308
1487,85	-25,065
1487,9	-24,941
1487,95	-25,257
1488	-25,4
1488,05	-25,172
1488,1	-24,859
1488,15	-25,279
1488,2	-25,243
1488,25	-24,902
1488,3	-25,278
1488,35	-25,09
1488,4	-25,23
1488,45	-25,095
1488,5	-24,859
1488,55	-24,915
1488,6	-24,954
1488,65	-24,686
1488,7	-25,317
1488,75	-25,162
1488,8	-24,773
1488,85	-24,8
1488,9	-24,731
1488,95	-24,849
1489	-25,397
1489,05	-24,861
1489,1	-25,311
1489,15	-25,209
1489,2	-25,065
1489,25	-24,835
1489,3	-24,954
1489,35	-24,831
1489,4	-25,302
1489,45	-24,849
1489,5	-24,679
1489,55	-24,682
1489,6	-24,925
1489,65	-24,697
1489,7	-24,856
1489,75	-24,59
1489,8	-24,8
1489,85	-24,786
1489,9	-25,072
1489,95	-24,905
1490	-24,91
1490,05	-24,81
1490,1	-24,866
1490,15	-24,937
1490,2	-25,205
1490,25	-25,178
1490,3	-24,988
1490,35	-24,615
1490,4	-24,605
1490,45	-24,775
1490,5	-24,683
1490,55	-24,663
1490,6	-24,85
1490,65	-24,909
1490,7	-24,991
1490,75	-24,631
1490,8	-24,748
1490,85	-24,654
1490,9	-24,893
1490,95	-24,803
1491	-24,829
1491,05	-24,767
1491,1	-24,549
1491,15	-24,621
1491,2	-24,559
1491,25	-24,57
1491,3	-24,744
1491,35	-24,754
1491,4	-24,87
1491,45	-25,14
1491,5	-24,599
1491,55	-24,631
1491,6	-24,572
1491,65	-24,484
1491,7	-24,596
1491,75	-24,719
1491,8	-24,608
1491,85	-24,631
1491,9	-24,791
1491,95	-24,688
1492	-24,622
1492,05	-24,803
1492,1	-24,803
1492,15	-24,803
1492,2	-24,36
1492,25	-24,567
1492,3	-24,414
1492,35	-24,451
1492,4	-24,644
1492,45	-24,832
1492,5	-24,603
1492,55	-24,46
1492,6	-24,493
1492,65	-24,811
1492,7	-24,896
1492,75	-24,821
1492,8	-24,537
1492,85	-24,741
1492,9	-24,418
1492,95	-24,946
1493	-24,578
