1485	-25,188
1485,05	-25,59
1485,1	-25,132
1485,15	-25,074
1485,2	-25,391
1485,25	-25,264
1485,3	-25,147
1485,35	-25,421
1485,4	-25,607
1485,45	-25,532
1485,5	-25,46
1485,55	-25,595
1485,6	-25,584
1485,65	-25,239
1485,7	-25,478
1485,75	-25,231
1485,8	-25,327
1485,85	-25,725
1485,9	-25,073
1485,95	-25,419
1486	-25,289
1486,05	-25,148
1486,1	-25,269
1486,15	-25,402
1486,2	-25,052
1486,25	-25,31
1486,3	-25,29
1486,35	-25,081
1486,4	-25,242
1486,45	-25,152
1486,5	-25,515
1486,55	-25,119
1486,6	-25,069
1486,65	-25,42
1486,7	-24,999
1486,75	-25,31
1486,8	-24,997
1486,85	-25,382
1486,9	-25,572
1486,95	-25,094
1487	-25,317
1487,05	-25,127
1487,1	-25,322
1487,15	-25,289
1487,2	-24,935
1487,25	-25,497
1487,3	-25,458
1487,35	-25,042
1487,4	-25,312
1487,45	-25,251
1487,5	-25,23
1487,55	-25,024
1487,6	-25,085
1487,65	-25,332
1487,7	-24,973
1487,75	-25,115
1487,8	-25,093
1487,85	-25,133
1487,9	-25,171
1487,95	-25,036
1488	-24,901
1488,05	-25,088
1488,1	-24,956
1488,15	-25,181
1488,2	-25,182
1488,25	-24,972
1488,3	-24,935
1488,35	-25,051
1488,4	-24,829
1488,45	-25,103
1488,5	-24,852
1488,55	-24,884
1488,6	-25,115
1488,65	-24,887
1488,7	-24,807
1488,75	-24,957
1488,8	-25,1
1488,85	-24,885
1488,9	-25,022
1488,95	-24,85
1489	-24,915
1489,05	-25,225
1489,1	-24,648
1489,15	-25,024
1489,2	-24,919
1489,25	-24,841
1489,3	-25,051
1489,35	-24,701
1489,4	-25,171
1489,45	-25,121
1489,5	-24,745
1489,55	-25,082
1489,6	-24,907
1489,65	-25,041
1489,7	-25,178
1489,75	-24,435
1489,8	-25,029
1489,85	-24,869
1489,9	-24,831
1489,95	-24,8
1490	-24,639
1490,05	-24,96
1490,1	-24,744
1490,15	-24,661
1490,2	-24,764
1490,25	-24,787
1490,3	-24,643
1490,35	-24,919
1490,4	-24,912
1490,45	-24,932
1490,5	-24,991
1490,55	-24,776
1490,6	-24,902
1490,65	-24,99
1490,7	-24,847
1490,75	-24,534
1490,8	-24,907
1490,85	-24,925
1490,9	-24,924
1490,95	-24,795
1491	-24,792
1491,05	-24,905
1491,1	-25,009
1491,15	-24,414
1491,2	-24,89
1491,25	-24,74
1491,3	-24,687
1491,35	-24,812
1491,4	-24,488
1491,45	-24,746
1491,5	-24,831
1491,55	-24,471
1491,6	-24,57
1491,65	-24,759
1491,7	-24,534
1491,75	-24,65
1491,8	-24,534
1491,85	-24,641
1491,9	-24,57
1491,95	-24,455
1492	-24,446
1492,05	-24,547
1492,1	-24,547
1492,15	-24,547
1492,2	-24,852
1492,25	-24,789
1492,3	-24,833
1492,35	-24,741
1492,4	-24,663
1492,45	-24,646
1492,5	-24,545
1492,55	-24,71
1492,6	-24,734
1492,65	-24,62
1492,7	-24,642
1492,75	-24,583
1492,8	-24,615
1492,85	-24,555
1492,9	-24,413
1492,95	-24,54
1493	-24,6
1493,05	-24,557
1493,1	-24,553
1493,15	-24,622
1493,2	-24,712
1493,25	-24,829
1493,3	-24,646
1493,35	-24,548
1493,4	-24,39
1493,45	-24,46
1493,5	-24,37
1493,55	-24,545
1493,6	-24,606
1493,65	-24,324
1493,7	-24,636
1493,75	-24,635
1493,8	-24,303
1493,85	-24,597
1493,9	-24,257
1493,95	-24,234
1494	-24,789
1494,05	-24,548
1494,1	-24,514
1494,15	-24,481
1494,2	-24,534
1494,25	-24,639
1494,3	-24,625
1494,35	-24,179
1494,4	-24,496
1494,45	-24,432
1494,5	-24,429
1494,55	-24,415
1494,6	-24,187
1494,65	-24,661
1494,7	-24,632
1494,75	-24,342
1494,8	-24,519
1494,85	-24,529
1494,9	-24,33
1494,95	-24,401
1495	-24,292
1495,05	-24,674
1495,1	-24,163
1495,15	-24,307
1495,2	-24,316
1495,25	-24,207
1495,3	-24,501
1495,35	-24,035
1495,4	-24,247
1495,45	-24,436
1495,5	-24,192
1495,55	-24,223
1495,6	-24,274
1495,65	-24,224
1495,7	-24,275
1495,75	-24,249
1495,8	-24,272
1495,85	-24,369
1495,9	-24,341
1495,95	-24,209
1496	-24,393
1496,05	-24,142
1496,1	-24,159
1496,15	-24,279
1496,2	-24,135
1496,25	-24,362
1496,3	-24,173
1496,35	-24,153
1496,4	-24,444
1496,45	-24,374
1496,5	-24,269
1496,55	-24,506
1496,6	-24,166
1496,65	-24,285
1496,7	-24,542
1496,75	-24,306
1496,8	-24,36
1496,85	-24,251
1496,9	-24,212
1496,95	-24,365
1497	-24,224
1497,05	-24,24
1497,1	-24,27
1497,15	-24,312
1497,2	-24,217
1497,25	-24,349
1497,3	-24,131
1497,35	-24,1
1497,4	-24,291
1497,45	-24,3
1497,5	-24,269
1497,55	-24,297
1497,6	-24,391
1497,65	-24,362
1497,7	-24,183
1497,75	-24,12
1497,8	-24,458
1497,85	-24,071
1497,9	-24,001
1497,95	-24,01
1498	-24,369
1498,05	-23,974
1498,1	-24,142
1498,15	-23,957
1498,2	-23,951
1498,25	-24,233
1498,3	-23,94
1498,35	-24,128
1498,4	-24,188
1498,45	-24,051
1498,5	-24,272
1498,55	-24,226
1498,6	-24,25
1498,65	-24,233
1498,7	-24,15
1498,75	-24,247
1498,8	-24,235
1498,85	-24,072
1498,9	-24,159
1498,95	-24,271
1499	-24,157
1499,05	-24,311
1499,1	-24,015
1499,15	-24,146
1499,2	-24,237
1499,25	-24,027
1499,3	-24,098
1499,35	-24,136
1499,4	-24,103
1499,45	-24,334
1499,5	-24,105
1499,55	-24,109
1499,6	-24,424
1499,65	-24,173
1499,7	-24,125
1499,75	-24,063
1499,8	-24,072
1499,85	-24,149
1499,9	-24,087
1499,95	-24,282
1500	-23,987
1500,05	-24,015
1500,1	-24,017
1500,15	-23,966
1500,2	-24,207
1500,25	-23,804
